id,province, city, name, score, comment_number, good_comment, month_sales, avg_price, customePrice, category, delivery_time, min_price,shipping_fee, lat, lng, hours, pushNum, receiveNum, position, platform, tagType, battleGroup, complainNum
8649606,陕西省,延安市,32,0.0,1,1,月售1,nan,77.36960718949453,快餐,30分钟,起送 ?5,免配送费,36.599807,109.495758,10:30-21:00,94,62,商圈4,饿了吗,专送,战团2,1
7106835,浙江省,宁波市,33,4.5,147,52,月售484,人均 ?31,80.36307501174605,快餐,55分钟,起送 ?20,配送 ?10,30.160072,121.314001,"00:00-01:46,17:30-23:59",106,76,商圈4,美团,专送KA,战团1,147
7180818,江苏省,南京市,34,4.6,654,369,月售1213,人均 ?23,110.21519447731596,快餐,40分钟,起送 ?20,配送 ?1.5,32.12511,118.837394,"00:00-02:00,10:00-23:59",95,68,商圈3,饿了吗,众包平台,战团5,654
2486659,江苏省,常州市,35,5.0,113,60,月售53,人均 ?27,92.97789683543607,快餐,30分钟,起送 ?20,免配送费,31.767388,119.941602,"09:50-13:30,16:00-20:45",97,62,商圈2,美团,极速达,战团1,113
6056714,四川省,巴中市,36,4.7,2423,658,月售327,人均 ?24,99.52841150615862,快餐,78分钟,起送 ?10,夜间配送 ?4,31.575311,107.086105,"00:01-02:59,09:00-23:59",110,91,商圈3,美团,众包平台,战团1,2423
2035552,河北省,唐山市,37,4.9,150,114,nan,nan,93.36050700069482,超市便利,约30分钟,起送 ?15,配送?15.5,39.732035,118.10387,07:00-23:00,87,67,商圈3,美团,专送KA,战团2,150
8265961,江苏省,南京市,38,0.0,0,0,月售3,人均 ?58,108.36232891524666,快餐,45分钟,起送 ?20,夜间配送 ?6,32.251633,118.640486,10:30-23:59,98,64,商圈2,美团,骑手特快,战团4,0
1708674,浙江省,宁波市,39,4.5,1370,333,月售2096,人均 ?19,,小吃夜宵,30分钟,起送 ?20,免配送费,29.759695,121.902708,08:20-23:59,110,78,商圈1,美团,极速达,战团2,1370
6104156,安徽省,合肥市,40,0.0,20,4,月售200+,人均 ?47,93.17984745801647,甜点饮品,65分钟,起送 ?0,配送 ?3,31.674731,117.195536,08:00-19:00,89,67,商圈6,美团,极速达,战团5,20
7481500,江苏省,苏州市,41,0.0,61,6,月售2,人均 ?39,67.39958750602374,甜点饮品,43分钟,起送 ?20,配送 ?4,31.56396,120.837806,09:30-21:10,111,80,商圈1,美团,众包,战团1,61
7613386,黑龙江省,哈尔滨市,42,3.8,175,109,月售194,nan,105.58107020003033,特色菜系,50分钟,起送 ?15,配送 ?4,45.845872,128.831279,10:00-23:59,74,81,商圈4,饿了吗,众包,战团5,175
5079017,江西省,吉安市,43,4.5,45,40,月售70,nan,101.4673841065421,超市便利,50分钟,起送 ?10,配送 ?3,26.792531,114.888483,07:30-21:00,108,56,商圈3,饿了吗,骑手特快,战团1,45
6011466,安徽省,合肥市,44,0.0,32,23,月售200+,nan,105.63490243487156,超市便利,30分钟,起送 ?25,配送 ?5.5,31.87103,117.323779,10:00-20:00,105,61,商圈4,美团,众包平台,战团1,32
9371799,广东省,东莞市,45,0.0,7,0,月售1,人均 ?36,,甜点饮品,44分钟,起送 ?20,配送 ?4,22.933029,113.554799,08:00-22:30,98,61,商圈1,美团,极速达,战团5,7
8283113,江西省,赣州市,46,0.0,5,5,月售5,nan,96.25358561003114,浪漫鲜花,1.5小时,起送 ?0,免配送费,25.960573,115.433535,00:00-23:59,110,64,商圈3,美团,众包平台,战团1,5
9862421,黑龙江省,哈尔滨市,47,0.0,4,2,月售1,人均 ?15,88.7752143413797,甜点饮品,37分钟,起送 ?15,配送 ?5,45.91907,126.508006,09:30-22:00,97,77,商圈2,美团,众包平台,战团2,4
2230032,江苏省,苏州市,48,4.7,254,167,月售963,人均 ?23,88.71281394198465,小吃夜宵,35分钟,起送 ?20,配送 ?2.5,31.537706,120.680701,10:00-22:00,100,74,商圈1,饿了吗,专送,战团3,254
6057383,江苏省,盐城市,49,0.0,26,13,月售0,nan,101.68083931475944,浪漫鲜花,5.5小时,起送 ?0,免配送费,32.645386,120.858684,"00:00-01:00,06:00-23:59",100,65,商圈1,饿了吗,众包平台,战团4,26
6726382,湖北省,孝感市,50,5.0,27,7,月售49,人均 ?31,102.06758470296388,网红小吃,30分钟,起送 ?15,配送 ?4,30.65666,113.824223,08:00-21:40,89,83,商圈4,美团,众包平台,战团1,27
3040469,江苏省,常州市,51,4.8,174,90,月售111,人均 ?22,70.85214038380188,快餐,30分钟,起送 ?20,配送 ?2,31.942961,119.994394,07:00-22:30,98,60,商圈3,饿了吗,众包平台,战团5,174
3127229,广西壮族自治区,南宁市,52,4.8,4014,3799,月售1503,人均 ?10,80.19143492068872,快餐,35分钟,起送 ?10,免配送费,23.199758,109.130523,"00:00-02:00,08:00-23:59",99,78,商圈8,美团,极速达,战团1,4014
9309579,山东省,菏泽市,53,0.0,44,37,月售17,nan,,甜点饮品,72分钟,起送 ?15,配送 ?1,35.573284,115.537789,09:00-22:00,115,70,商圈1,糯米,极速达,战团3,44
9663504,湖南省,岳阳市,54,0.0,49,13,月售2,人均 ?11,52.21811021313336,甜点饮品,50分钟,起送 ?10,配送 ?4,28.859031,112.896854,10:00-21:00,99,74,商圈4,美团,专送,战团2,49
9528763,江苏省,苏州市,55,0.0,0,0,月售0,nan,88.58420551844445,生鲜果蔬,40分钟,起送 ?20,配送 ?5.5,31.598933,120.620119,07:00-19:00,96,57,商圈2,美团,骑手特快,战团1,0
8059834,安徽省,合肥市,56,3.9,399,265,月售195,人均 ?31,108.87708104277738,小吃夜宵,32分钟,起送 ?25,配送 ?4,31.86532,117.28967,"00:00-03:00,11:00-23:59",93,65,商圈4,美团,极速达,战团1,399
5317686,宁夏回族自治区,吴忠市,57,4.4,3971,255,月售4598,人均 ?10,90.35492668726218,快餐,30分钟,起送 ?14.9,免配送费,37.779175,107.389436,08:00-22:30,118,46,商圈3,美团,众包平台,战团2,3971
3555235,安徽省,宿州市,58,4.6,228,216,月售93,nan,75.83101507488784,小吃夜宵,30分钟,起送 ?10,配送 ?4,33.545762,117.543237,06:00-22:00,103,73,商圈3,美团,众包平台,战团1,228
6533359,浙江省,绍兴市,59,0.0,135,110,月售0,nan,54.452236816934246,生鲜果蔬,42分钟,起送 ?20,免配送费,30.006938,120.646954,09:00-17:20,80,70,商圈4,饿了吗,骑手特快,战团1,135
9798874,江西省,吉安市,60,0.0,5,4,月售38,nan,69.77706527031151,小吃夜宵,30分钟,起送 ?20,配送 ?4,27.101779,115.003538,07:00-21:20,101,62,商圈6,饿了吗,专送,战团1,5
8232916,浙江省,绍兴市,61,4.6,1016,472,月售2127,人均 ?17,103.01598348855075,特色菜系,30分钟,起送 ?15,免配送费,30.065894,120.491808,"00:00-01:59,09:30-23:59",112,66,商圈2,饿了吗,骑手特快,战团5,1016
9526575,安徽省,合肥市,62,4.3,803,522,月售1077,人均 ?14,46.72169698768827,快餐,30分钟,起送 ?15,免配送费,31.875694,117.330978,"06:00-13:00,16:00-20:00",99,84,商圈2,美团,专送KA,战团2,803
486590,江苏省,盐城市,63,4.7,7266,4718,月售482,人均 ?23,100.28637948173163,特色菜系,40分钟,起送 ?25,高峰配送 ?7.5,33.775214,120.257186,10:30-21:00,99,59,商圈4,饿了吗,众包,战团5,7266
10169928,湖北省,荆门市,64,0.0,0,0,月售2,nan,100.46647944400472,浪漫鲜花,2小时,起送 ?0,免配送费,30.941212,113.199627,07:45-22:00,101,72,商圈2,饿了吗,专送,战团3,0
9911536,浙江省,宁波市,65,4.0,8,3,月售28,nan,60.86136767538551,特色菜系,40分钟,起送 ?20,配送 ?4.5,30.289105,121.269509,11:00-22:00,113,86,商圈1,美团,众包平台,战团1,8
9984242,陕西省,咸阳市,66,4.4,66,5,月售616,人均 ?17,116.79426205132633,快餐,50分钟,起送 ?15,免配送费,34.31963,108.722662,10:00-23:59,105,75,商圈4,饿了吗,专送KA,战团4,66
1686584,河北省,邢台市,67,4.6,1236,434,月售300+,人均 ?20,105.20369299474758,快餐,53分钟,起送 ?20,夜间配送 ?7,36.736661,115.622388,08:00-21:00,91,62,商圈2,美团,众包,战团2,1236
3479404,四川省,巴中市,68,0.0,22,15,月售65,nan,111.70771983668038,特色菜系,33分钟,起送 ?20,配送 ?5,31.84943,106.75833,"00:00-01:59,11:00-13:59,16:30-23:59",105,73,商圈1,饿了吗,众包平台,战团2,22
9222515,浙江省,绍兴市,69,0.0,2,1,月售1,nan,90.29844067783425,超市便利,50分钟,起送 ?20,配送 ?0.5,29.581455,120.81597,12:00-22:00,106,71,商圈2,糯米,众包,战团3,2
5374988,江苏省,南通市,70,4.9,129,92,月售57,人均 ?233,94.09878927750047,甜蜜蛋糕,70分钟,起送 ?398,免配送费,31.913968,121.039048,08:00-20:00,82,82,商圈1,美团,专送KA,战团2,129
8879014,福建省,厦门市,71,4.6,104,69,月售714,人均 ?16,39.32994392237889,快餐,30分钟,起送 ?15,免配送费,24.479379,118.124206,"00:00-01:00,01:01-23:59",81,60,商圈3,饿了吗,骑手特快,战团2,104
9940776,浙江省,宁波市,72,0.0,0,0,月售0,nan,93.12705169835331,特色菜系,47分钟,起送 ?200,免配送费,29.770891,121.429665,08:00-23:59,103,82,商圈2,饿了吗,众包,战团1,0
6821646,浙江省,宁波市,73,0.0,16,9,月售1,nan,86.8899834755154,特色菜系,50分钟,起送 ?20,夜间配送 ?9.5,29.65649,121.188912,06:30-13:00,99,84,商圈3,糯米,众包平台,战团2,16
6199822,广东省,广州市,74,4.5,187,132,月售1832,人均 ?16,119.86531308239441,快餐,38分钟,起送 ?15,免配送费,22.703199,113.546994,10:30-23:59,100,64,商圈4,糯米,众包平台,战团1,187
3616765,福建省,福州市,75,4.6,442,359,月售1264,人均 ?43,125.9070728539422,快餐,30分钟,起送 ?0,配送 ?5,25.993018,119.458085,00:00-23:59,99,57,商圈2,美团,骑手特快,战团1,442
8713969,新疆维吾尔自治区,巴音郭楞蒙古自治州,76,4.9,2416,176,月售1868,人均 ?19,79.31731249963978,甜点饮品,62分钟,起送 ?20,配送 ?2,41.752703,86.164853,11:00-23:59,88,65,商圈4,美团,众包平台,战团1,2416
8397289,河北省,石家庄市,77,0.0,11,1,月售77,nan,83.37456130049605,送药上门,35分钟,起送 ?20,配送 ?4.5,37.97687,114.502182,07:30-21:50,97,58,商圈4,美团,骑手特快,战团5,11
6017129,江西省,南昌市,78,4.6,609,462,月售1197,人均 ?26,120.52069411523519,快餐,30分钟,起送 ?15,免配送费,28.663397,115.845566,09:45-20:50,96,64,商圈1,饿了吗,专送KA,战团1,609
3492847,湖北省,孝感市,79,0.0,2,2,月售1,人均 ?68,95.912294049263,甜点饮品,50分钟,起送 ?10,配送 ?5,30.996792,113.480408,09:00-20:00,116,67,商圈2,美团,众包平台,战团2,2
886464,河北省,石家庄市,80,0.0,794,525,月售100+,人均 ?40,71.76434950381059,快餐,52分钟,起送 ?20,夜间配送 ?6,38.049897,114.575301,"00:00-01:00,17:00-23:58",101,65,商圈3,美团,专送KA,战团2,794
406791,安徽省,合肥市,81,0.0,142,96,nan,nan,78.54547086657055,特色菜系,约44分钟,起送 ?0,配送?0,31.797677,117.335515,09:00-21:00,68,65,商圈4,饿了吗,专送KA,战团3,142
1929301,江苏省,无锡市,82,4.8,243,96,月售100+,nan,106.63289084730488,超市便利,30分钟,起送 ?20,配送 ?4.5,31.493596,120.18763,08:00-22:45,101,64,商圈8,饿了吗,骑手特快,战团2,243
2006615,河南省,商丘市,83,4.4,680,126,月售783,人均 ?20,,网红小吃,30分钟,起送 ?15,配送 ?2,34.427013,115.630378,10:30-22:00,101,69,商圈3,美团,众包平台,战团2,680
7517919,江西省,宜春市,84,0.0,13,12,月售14,nan,131.024836304725,网红小吃,43分钟,起送 ?10,免配送费,28.523779,114.372286,08:00-23:59,102,74,商圈2,美团,骑手特快,战团1,13
3469223,江苏省,常州市,85,0.0,0,0,月售0,nan,63.015525302514234,超市便利,47分钟,起送 ?20,配送 ?4,31.727556,119.842899,"09:00-11:59,12:00-16:59,17:00-21:58",96,78,商圈3,美团,专送KA,战团5,0
9378556,四川省,泸州市,86,4.7,7,1,月售300+,nan,76.95862984036246,浪漫鲜花,2小时,起送 ?100,配送 ?27,28.937878,105.393887,00:00-23:59,100,79,商圈5,美团,极速达,战团4,7
9805448,山西省,大同市,87,0.0,0,0,月售0,nan,79.37086648835842,超市便利,44分钟,起送 ?20,配送 ?4,40.014315,112.723141,08:00-19:00,96,61,商圈4,美团,专送KA,战团3,0
8237115,浙江省,宁波市,88,4.5,80,52,月售600+,人均 ?13,49.93456342908207,甜点饮品,52分钟,起送 ?20,配送 ?5,29.909103,121.547291,10:30-18:15,98,61,商圈2,美团,专送KA,战团5,80
7233200,河南省,商丘市,89,3.9,52,11,月售474,人均 ?16,134.40035806776376,小吃夜宵,35分钟,起送 ?200,配送 ?4,34.436501,115.076622,"00:00-02:00,10:40-23:59",111,58,商圈4,美团,专送,战团2,52
7816310,重庆市,重庆市,90,4.4,80,67,月售97,nan,97.84798689433539,浪漫鲜花,2小时,起送 ?0,免配送费,29.509853,106.438247,"00:00-01:00,06:00-23:59",100,68,商圈4,美团,众包平台,战团5,80
9622416,甘肃省,定西市,91,4.9,10,5,月售36,nan,92.47884729044769,送药上门,45分钟,起送 ?20,免配送费,35.570851,104.710001,07:50-21:45,108,76,商圈4,饿了吗,专送,战团1,10
9066944,浙江省,宁波市,92,0.0,41,20,月售30,人均 ?18,89.70723679997558,快餐,50分钟,起送 ?20,配送 ?2,30.179969,121.323567,10:00-23:00,108,58,商圈2,饿了吗,专送KA,战团1,41
9817624,福建省,莆田市,93,0.0,3,2,月售15,人均 ?13,63.433545184199915,甜点饮品,44分钟,起送 ?20,免配送费,25.360405,119.023133,11:20-23:21,99,63,商圈4,糯米,众包平台,战团3,3
4699221,福建省,厦门市,94,3.4,261,233,月售400+,人均 ?22,79.92772878194457,甜点饮品,30分钟,起送 ?20,免配送费,24.698088,118.155014,10:30-21:30,106,62,商圈5,饿了吗,专送KA,战团4,261
8668809,浙江省,台州市,95,0.0,0,0,月售1,nan,,超市便利,2.5小时,起送 ?500,配送 ?20,28.867637,120.638511,09:30-20:00,91,51,商圈5,美团,专送KA,战团1,0
10074265,广东省,广州市,96,0.0,24,14,月售3,nan,76.05960062834887,网红小吃,50分钟,起送 ?15,夜间配送 ?8,23.314901,113.161067,10:30-23:59,99,65,商圈4,饿了吗,极速达,战团1,24
3944631,甘肃省,庆阳市,97,5.0,30,29,月售91,人均 ?112,77.22878343571868,甜点饮品,61分钟,起送 ?60,配送 ?15,35.716835,107.648056,08:00-22:00,83,69,商圈8,美团,极速达,战团4,30
9333919,陕西省,西安市,98,0.0,0,0,月售5,nan,,浪漫鲜花,2小时,起送 ?0,配送 ?14,34.287389,108.993163,07:00-23:00,98,75,商圈5,饿了吗,专送KA,战团1,0
9714449,内蒙古自治区,乌兰察布市,99,5.0,1,0,月售28,nan,65.65406566139207,浪漫鲜花,55分钟,起送 ?0,免配送费,41.120808,113.17332,07:30-22:00,79,62,商圈1,美团,众包平台,战团2,1
365482,福建省,厦门市,100,5.0,989,396,月售48,nan,81.66689884195998,特色菜系,55分钟,起送 ?0,配送 ?2,24.478413,118.114197,"00:00-03:00,10:00-23:59",109,88,商圈4,饿了吗,众包,战团3,989
7382112,河北省,石家庄市,101,0.0,3,1,月售1,nan,101.1236025359722,特色菜系,30分钟,起送 ?15,配送 ?4,38.255402,114.214694,"08:00-09:30,10:30-14:00,17:00-21:00",109,48,商圈5,美团,众包平台,战团1,3
8915898,四川省,广安市,102,5.0,4,0,月售150,nan,59.748960036200494,网红小吃,30分钟,起送 ?15,配送 ?4,30.452163,106.629051,"09:00-14:00,14:00-20:30",99,90,商圈8,美团,众包,战团1,4
2174322,湖南省,岳阳市,103,4.9,1130,664,月售688,人均 ?13,126.24646601124698,快餐,30分钟,起送 ?10,配送 ?4,28.801407,113.080347,07:00-17:00,80,75,商圈8,美团,骑手特快,战团3,1130
8908360,上海市,上海市,104,0.0,26,3,月售4,nan,147.57412797046283,生鲜果蔬,70分钟,起送 ?158,配送 ?4,31.42609,121.344339,06:30-18:30,99,64,商圈3,饿了吗,众包平台,战团2,26
6017601,四川省,德阳市,105,0.0,0,0,月售0,nan,92.11857516956697,超市便利,35分钟,起送 ?0,配送 ?4,31.321353,104.559478,10:00-18:00,97,68,商圈3,饿了吗,专送,战团2,0
4472777,广东省,广州市,106,4.0,2107,1279,月售509,人均 ?19,58.149764763986,快餐,51分钟,起送 ?15,夜间配送 ?5.5,23.155529,113.33093,00:00-23:59,94,63,商圈3,美团,众包平台,战团1,2107
4951494,江西省,宜春市,107,4.9,122,85,月售200+,人均 ?16,93.08582911487342,甜点饮品,30分钟,起送 ?15,配送 ?3.8,28.324405,115.813938,10:00-23:00,84,69,商圈3,饿了吗,骑手特快,战团3,122
7338943,江苏省,南京市,108,5.0,244,62,月售34,人均 ?15,106.58356790100845,甜点饮品,40分钟,起送 ?20,配送 ?3,32.425784,118.930938,10:00-22:00,93,63,商圈3,饿了吗,极速达,战团1,244
4679440,陕西省,咸阳市,109,4.6,331,168,月售347,nan,61.54726470754561,超市便利,30分钟,起送 ?15,免配送费,34.477446,108.419176,08:00-23:59,97,61,商圈3,美团,专送,战团1,331
9509257,安徽省,安庆市,110,4.7,353,329,月售507,人均 ?18,75.27783989221078,快餐,30分钟,起送 ?20,配送 ?2,30.73287,116.83398,"00:00-00:30,08:05-23:59",103,79,商圈3,美团,极速达,战团3,353
3213786,河南省,安阳市,111,4.5,425,344,月售634,人均 ?35,108.89001455790337,快餐,59分钟,起送 ?10,高峰配送 ?6,36.082195,113.829427,"00:00-01:00,10:00-23:59",108,75,商圈4,饿了吗,众包平台,战团1,425
7516347,黑龙江省,哈尔滨市,112,0.0,2,1,月售1,nan,108.8703534544589,特色菜系,45分钟,起送 ?20,免配送费,45.747586,126.583192,09:00-20:00,97,51,商圈5,饿了吗,众包平台,战团4,2
5542849,广东省,佛山市,113,0.0,13,0,nan,nan,117.40353570498853,小吃夜宵,约44分钟,起送 ?20,配送?6,22.756792,112.734829,07:30-22:30,100,79,商圈3,美团,专送,战团4,13
1432374,黑龙江省,哈尔滨市,114,4.7,435,357,月售329,nan,66.39579270982807,超市便利,35分钟,起送 ?58,配送 ?7,45.728289,126.693541,"00:01-02:00,07:00-23:59",69,60,商圈3,饿了吗,众包平台,战团5,435
9201938,甘肃省,平凉市,115,0.0,2,2,月售36,nan,49.74527553035544,浪漫鲜花,90分钟,起送 ?0,免配送费,35.274178,107.379916,07:00-23:00,110,56,商圈5,美团,众包平台,战团5,2
8680780,浙江省,舟山市,116,4.6,109,87,月售200+,人均 ?21,80.93466804780701,小吃夜宵,35分钟,起送 ?40,免配送费,29.960394,122.339418,09:00-21:00,113,63,商圈8,美团,众包平台,战团1,109
9247116,江苏省,南通市,117,0.0,0,0,月售0,nan,90.67099341497337,生鲜果蔬,44分钟,起送 ?20,免配送费,32.030876,120.709212,"06:00-12:00,15:00-19:30",109,67,商圈4,饿了吗,骑手特快,战团2,0
2607143,四川省,广安市,118,4.3,188,112,月售591,人均 ?13,100.14334592407286,特色菜系,30分钟,起送 ?10,免配送费,30.341424,106.286833,"00:00-01:30,07:00-23:59",98,59,商圈7,饿了吗,众包平台,战团2,188
1762268,广东省,广州市,119,4.6,2625,1599,月售2784,人均 ?19,107.42225735793447,特色菜系,30分钟,起送 ?16,配送 ?1,23.163358,113.65856,00:00-23:59,102,78,商圈4,美团,众包平台,战团1,2625
458523,河北省,石家庄市,120,4.7,1153,151,月售1000+,人均 ?28,63.61453234692003,特色菜系,71分钟,起送 ?20,高峰配送 ?5,38.055737,114.482584,"10:00-13:30,17:00-20:30",104,62,商圈4,饿了吗,众包,战团1,1153
2241492,福建省,南平市,121,4.8,95,53,月售28,nan,,快餐,30分钟,起送 ?15,配送 ?4,27.338316,117.487827,15:00-23:59,108,89,商圈4,饿了吗,众包平台,战团2,95
1544410,江苏省,苏州市,122,4.6,2608,1320,月售900+,人均 ?26,58.66218558267842,小吃夜宵,44分钟,起送 ?20,夜间配送 ?3.5,31.971107,120.89947,"00:00-05:00,10:00-23:59",120,49,商圈2,美团,极速达,战团4,2608
2887222,辽宁省,盘锦市,123,5.0,2461,852,月售3070,nan,86.30575715182403,超市便利,50分钟,起送 ?20,免配送费,41.188816,122.062049,06:00-23:59,113,52,商圈7,美团,众包平台,战团1,2461
4545382,内蒙古自治区,呼和浩特市,124,4.4,1018,85,月售1295,人均 ?21,,快餐,57分钟,起送 ?20,配送 ?2,40.839782,111.720024,"00:00-07:00,10:00-23:59",96,89,商圈4,饿了吗,众包平台,战团5,1018
6454904,广东省,肇庆市,125,0.0,6,2,月售10,nan,66.18629366432484,浪漫鲜花,2.5小时,起送 ?0.01,配送 ?8.5,23.19292,112.845189,08:00-23:59,101,54,商圈2,美团,专送,战团2,6
4577963,山西省,吕梁市,126,4.3,550,390,月售410,人均 ?29,,网红小吃,67分钟,起送 ?20,免配送费,37.546772,112.160859,"07:00-09:30,10:50-13:50,17:30-21:20",83,81,商圈2,糯米,极速达,战团2,550
9324750,福建省,厦门市,127,4.4,97,26,月售1718,人均 ?12,72.52240315359505,特色菜系,30分钟,起送 ?15,免配送费,24.514446,118.14185,09:00-21:10,99,77,商圈5,美团,专送,战团1,97
9209420,安徽省,合肥市,128,0.0,40,28,月售132,nan,99.21489779430993,生鲜果蔬,57分钟,起送 ?20,配送 ?4,31.716392,117.176682,09:00-20:30,121,47,商圈4,糯米,极速达,战团1,40
6931929,河南省,开封市,129,4.8,8,1,月售100,nan,108.5767772841349,快餐,30分钟,起送 ?15,配送 ?3,34.545447,114.783441,09:00-21:00,91,57,商圈3,美团,专送KA,战团4,8
